incident_id,delivery_id,incident_date,incident_type,resolution_status,delivery_status
INC011361,D0050537,2025-01-19,Vehicle breakdown,Pending,VALID
INC011362,D0050538,2025-01-22,Vehicle breakdown,Resolved,VALID
INC011363,D0050539,2025-01-11,Customer complaint,Resolved,VALID
INC011364,D0050553,2025-01-15,Late delivery,Resolved,VALID
INC011365,D0050562,2025-01-24,Late delivery,Resolved,VALID
INC011366,D0050569,2025-01-27,Vehicle breakdown,Escalated,VALID
INC011367,D0050571,2025-01-14,Customer complaint,Escalated,VALID
INC011368,D0050572,2025-01-15,Vehicle breakdown,Resolved,VALID
INC011369,D0050573,2025-01-23,Customer complaint,Resolved,VALID
INC011370,D0050597,2025-02-07,Customer complaint,Resolved,VALID
INC011371,D0050610,2025-02-11,Vehicle breakdown,Resolved,VALID
INC011372,D0050613,2025-02-02,Late delivery,Resolved,VALID
INC011373,D0050619,2025-02-10,Late delivery,Resolved,VALID
INC011374,D0050622,2025-02-21,Lost parcel,Resolved,VALID
INC011375,D0050625,2025-02-04,Damaged parcel,Resolved,VALID
INC011376,D0050626,2025-02-01,Damaged parcel,Resolved,VALID
INC011377,D0050627,2025-02-02,Vehicle breakdown,Resolved,VALID
INC011378,D0050634,2025-02-25,Late delivery,Resolved,VALID
INC011379,D0050642,2025-02-10,Wrong address,Resolved,VALID
INC011380,D0050644,2025-03-12,Wrong address,Resolved,VALID
INC011381,D0050645,2025-03-26,Vehicle breakdown,Resolved,VALID
INC011382,D0050646,2025-03-15,Late delivery,Resolved,VALID
INC011383,D0050652,2025-03-04,Lost parcel,Resolved,VALID
INC011384,D0050655,2025-03-06,Lost parcel,Resolved,VALID
INC011385,D0050659,2025-03-02,Wrong address,Resolved,VALID
INC011386,D0050662,2025-03-07,Damaged parcel,Resolved,VALID
INC011387,D0050668,2025-03-13,Customer complaint,Pending,VALID
INC011388,D0050674,2025-03-29,Vehicle breakdown,Pending,VALID
INC011389,D0050687,2025-03-09,Damaged parcel,Escalated,VALID
INC011390,D0050696,2025-04-05,Vehicle breakdown,Resolved,VALID
INC011391,D0050699,2025-04-16,Late delivery,Resolved,VALID
INC011392,D0050703,2025-04-19,Customer complaint,Resolved,VALID
INC011393,D0050710,2025-04-26,Lost parcel,Resolved,VALID
INC011394,D0050714,2025-04-29,Wrong address,Resolved,VALID
INC011395,D0050716,2025-04-27,Customer complaint,Escalated,VALID
INC011396,D0050722,2025-04-19,Damaged parcel,Resolved,VALID
INC011397,D0050729,2025-05-07,Damaged parcel,Resolved,VALID
INC011398,D0050732,2025-05-31,Vehicle breakdown,Resolved,VALID
INC011399,D0050735,2025-05-17,Wrong address,Resolved,VALID
INC011400,D0050736,2025-05-04,Damaged parcel,Resolved,VALID
INC011401,D0050737,2025-05-23,Vehicle breakdown,Pending,VALID
INC011402,D0050742,2025-05-04,Vehicle breakdown,Resolved,VALID
INC011403,D0050745,2025-05-28,Vehicle breakdown,Resolved,VALID
INC011404,D0050749,2025-06-16,Vehicle breakdown,Resolved,VALID
INC011405,D0050759,2024-10-23,Late delivery,Escalated,VALID
INC011406,D0050763,2024-10-05,Customer complaint,Resolved,VALID
INC011407,D0050766,2024-10-04,Customer complaint,Resolved,VALID
INC011408,D0050769,2024-10-10,Damaged parcel,Resolved,VALID
INC011409,D0050770,2024-10-16,Damaged parcel,Resolved,VALID
INC011410,D0050772,2024-10-07,Lost parcel,Pending,VALID
INC011411,D0050779,2024-10-22,Late delivery,Resolved,VALID
INC011412,D0050783,2024-11-18,Damaged parcel,Resolved,VALID
INC011413,D0050784,2024-11-02,Customer complaint,Resolved,VALID
INC011414,D0050790,2024-11-08,Customer complaint,Resolved,VALID
INC011415,D0050793,2024-11-03,Wrong address,Escalated,VALID
INC011416,D0050795,2024-11-10,Customer complaint,Pending,VALID
INC011417,D0050798,2024-11-17,Customer complaint,Resolved,VALID
INC011418,D0050799,2024-11-27,Customer complaint,Resolved,VALID
INC011419,D0050804,2024-11-01,Damaged parcel,Resolved,VALID
INC011420,D0050805,2024-11-25,Late delivery,Resolved,VALID
INC011421,D0050811,2024-11-25,Late delivery,Escalated,VALID
INC011422,D0050812,2024-11-06,Damaged parcel,Pending,VALID
INC011423,D0050817,2024-12-30,Wrong address,Escalated,VALID
INC011424,D0050819,2024-12-20,Customer complaint,Resolved,VALID
INC011425,D0050820,2024-12-31,Vehicle breakdown,Resolved,VALID
INC011426,D0050822,2024-12-31,Wrong address,Resolved,VALID
INC011427,D0050831,2024-12-15,Late delivery,Resolved,VALID
INC011428,D0050833,2024-12-26,Wrong address,Resolved,VALID
INC011429,D0050841,2024-12-02,Damaged parcel,Resolved,VALID
INC011430,D0050845,2024-12-04,Damaged parcel,Resolved,VALID
INC011431,D0050855,2025-01-13,Vehicle breakdown,Resolved,VALID
INC011432,D0050856,2025-01-23,Vehicle breakdown,Resolved,VALID
INC011433,D0050860,2025-01-01,Late delivery,Resolved,VALID
INC011434,D0050869,2025-02-18,Customer complaint,Resolved,VALID
INC011435,D0050875,2025-02-18,Late delivery,Resolved,VALID
INC011436,D0050877,2025-02-15,Lost parcel,Pending,VALID
INC011437,D0050880,2025-02-05,Customer complaint,Resolved,VALID
INC011438,D0050883,2025-02-05,Customer complaint,Pending,VALID
INC011439,D0050885,2025-02-16,Customer complaint,Resolved,VALID
INC011440,D0050889,2025-02-20,Damaged parcel,Resolved,VALID
INC011441,D0050892,2025-03-22,Wrong address,Pending,VALID
INC011442,D0050898,2025-03-14,Vehicle breakdown,Resolved,VALID
INC011443,D0050899,2025-03-19,Wrong address,Resolved,VALID
INC011444,D0050902,2025-03-01,Damaged parcel,Resolved,VALID
INC011445,D0050904,2025-03-12,Damaged parcel,Escalated,VALID
INC011446,D0050905,2025-03-11,Vehicle breakdown,Escalated,VALID
INC011447,D0050906,2025-03-28,Late delivery,Resolved,VALID
INC011448,D0050910,2025-03-25,Customer complaint,Resolved,VALID
INC011449,D0050912,2025-03-21,Damaged parcel,Resolved,VALID
INC011450,D0050915,2025-03-09,Vehicle breakdown,Resolved,VALID
INC011451,D0050918,2025-03-31,Vehicle breakdown,Resolved,VALID
INC011452,D0050921,2025-04-03,Vehicle breakdown,Resolved,VALID
INC011453,D0050925,2025-04-23,Damaged parcel,Escalated,VALID
INC011454,D0050936,2025-04-29,Lost parcel,Escalated,VALID
INC011455,D0050940,2025-04-21,Wrong address,Resolved,VALID
INC011456,D0050946,2025-04-11,Customer complaint,Escalated,VALID
INC011457,D0050956,2025-05-23,Late delivery,Resolved,VALID
INC011458,D0050960,2025-05-17,Late delivery,Resolved,VALID
INC011459,D0050963,2025-05-27,Damaged parcel,Pending,VALID
INC011460,D0050964,2025-05-11,Vehicle breakdown,Resolved,VALID
INC011461,D0050967,2025-05-20,Customer complaint,Resolved,VALID
INC011462,D0050968,2025-05-30,Vehicle breakdown,Resolved,VALID
INC011463,D0050977,2025-05-28,Late delivery,Resolved,VALID
INC011464,D0050984,2025-05-22,Wrong address,Resolved,VALID
INC011465,D0050985,2025-05-27,Wrong address,Resolved,VALID
INC011466,D0050988,2025-06-28,Vehicle breakdown,Resolved,VALID
INC011467,D0050992,2025-06-20,Lost parcel,Resolved,VALID
INC011468,D0050993,2025-06-03,Damaged parcel,Escalated,VALID
INC011469,D0051000,2025-06-18,Lost parcel,Resolved,VALID
INC011470,D0051007,2025-06-05,Lost parcel,Pending,VALID
INC011471,D0051009,2025-06-17,Lost parcel,Resolved,VALID
INC011472,D0051010,2025-06-18,Wrong address,Escalated,VALID
INC011473,D0051017,2025-06-02,Vehicle breakdown,Resolved,VALID
INC011474,D0051018,2025-06-16,Wrong address,Resolved,VALID
INC011475,D0051021,2025-06-15,Customer complaint,Resolved,VALID
INC011476,D0051024,2024-10-16,Late delivery,Escalated,VALID
INC011477,D0051029,2024-10-05,Vehicle breakdown,Resolved,VALID
INC011478,D0051034,2024-10-01,Damaged parcel,Resolved,VALID
INC011479,D0051035,2024-10-15,Damaged parcel,Resolved,VALID
INC011480,D0051041,2024-10-29,Vehicle breakdown,Resolved,VALID
INC011481,D0051044,2024-10-16,Late delivery,Resolved,VALID
INC011482,D0051059,2024-10-15,Vehicle breakdown,Pending,VALID
INC011483,D0051062,2024-10-12,Damaged parcel,Resolved,VALID
INC011484,D0051067,2024-10-03,Wrong address,Resolved,VALID
INC011485,D0051068,2024-10-30,Late delivery,Resolved,VALID
INC011486,D0051071,2024-10-21,Vehicle breakdown,Resolved,VALID
INC011487,D0051072,2024-10-22,Customer complaint,Resolved,VALID
INC011488,D0051075,2024-10-23,Damaged parcel,Resolved,VALID
INC011489,D0051079,2024-10-05,Customer complaint,Resolved,VALID
INC011490,D0051093,2024-10-18,Vehicle breakdown,Resolved,VALID
INC011491,D0051099,2024-10-26,Vehicle breakdown,Resolved,VALID
INC011492,D0051102,2024-11-23,Damaged parcel,Resolved,VALID
INC011493,D0051104,2024-11-09,Vehicle breakdown,Resolved,VALID
INC011494,D0051108,2024-11-03,Lost parcel,Resolved,VALID
INC011495,D0051115,2024-11-27,Late delivery,Resolved,VALID
INC011496,D0051125,2024-11-18,Vehicle breakdown,Escalated,VALID
INC011497,D0051126,2024-11-11,Damaged parcel,Resolved,VALID
INC011498,D0051128,2024-11-15,Late delivery,Resolved,VALID
INC011499,D0051131,2024-11-26,Late delivery,Resolved,VALID
INC011500,D0051140,2024-11-26,Late delivery,Resolved,VALID
INC011501,D0051142,2024-11-08,Damaged parcel,Resolved,VALID
INC011502,D0051145,2024-11-20,Lost parcel,Resolved,VALID
INC011503,D0051151,2024-11-24,Customer complaint,Resolved,VALID
INC011504,D0051152,2024-11-29,Lost parcel,Resolved,VALID
INC011505,D0051156,2024-11-16,Vehicle breakdown,Resolved,VALID
INC011506,D0051160,2024-11-07,Customer complaint,Escalated,VALID
INC011507,D0051161,2024-11-15,Lost parcel,Resolved,VALID
INC011508,D0051168,2024-11-28,Late delivery,Resolved,VALID
INC011509,D0051170,2024-11-08,Late delivery,Resolved,VALID
INC011510,D0051184,2024-12-01,Wrong address,Resolved,VALID
INC011511,D0051205,2024-12-03,Customer complaint,Resolved,VALID
INC011512,D0051215,2024-12-31,Vehicle breakdown,Resolved,VALID
INC011513,D0051218,2024-12-09,Vehicle breakdown,Resolved,VALID
INC011514,D0051220,2024-12-07,Vehicle breakdown,Resolved,VALID
INC011515,D0051221,2024-12-24,Wrong address,Resolved,VALID
INC011516,D0051222,2024-12-16,Damaged parcel,Resolved,VALID
INC011517,D0051242,2024-12-08,Late delivery,Resolved,VALID
INC011518,D0051243,2024-12-17,Late delivery,Resolved,VALID
INC011519,D0051244,2024-12-08,Lost parcel,Resolved,VALID
INC011520,D0051248,2024-12-11,Vehicle breakdown,Resolved,VALID
INC011521,D0051250,2024-12-11,Late delivery,Resolved,VALID
INC011522,D0051266,2025-01-14,Late delivery,Resolved,VALID
INC011523,D0051270,2025-01-01,Wrong address,Resolved,VALID
INC011524,D0051273,2025-01-06,Late delivery,Resolved,VALID
INC011525,D0051279,2025-01-03,Damaged parcel,Resolved,VALID
INC011526,D0051281,2025-01-03,Vehicle breakdown,Resolved,VALID
INC011527,D0051283,2025-01-12,Lost parcel,Resolved,VALID
INC011528,D0051289,2025-01-29,Customer complaint,Escalated,VALID
INC011529,D0051292,2025-01-17,Late delivery,Resolved,VALID
INC011530,D0051293,2025-01-26,Damaged parcel,Escalated,VALID
INC011531,D0051301,2025-01-01,Wrong address,Escalated,VALID
INC011532,D0051302,2025-01-07,Wrong address,Resolved,VALID
INC011533,D0051303,2025-01-24,Damaged parcel,Resolved,VALID
INC011534,D0051306,2025-01-24,Damaged parcel,Resolved,VALID
INC011535,D0051310,2025-02-20,Vehicle breakdown,Resolved,VALID
INC011536,D0051312,2025-02-14,Customer complaint,Resolved,VALID
INC011537,D0051314,2025-02-23,Vehicle breakdown,Resolved,VALID
INC011538,D0051317,2025-02-05,Vehicle breakdown,Escalated,VALID
INC011539,D0051323,2025-02-10,Lost parcel,Resolved,VALID
INC011540,D0051334,2025-02-16,Vehicle breakdown,Pending,VALID
INC011541,D0051346,2025-02-23,Damaged parcel,Resolved,VALID
INC011542,D0051351,2025-03-08,Vehicle breakdown,Resolved,VALID
INC011543,D0051363,2025-03-30,Vehicle breakdown,Resolved,VALID
INC011544,D0051366,2025-03-09,Damaged parcel,Resolved,VALID
INC011545,D0051375,2025-03-11,Damaged parcel,Escalated,VALID
INC011546,D0051379,2025-03-27,Vehicle breakdown,Resolved,VALID
INC011547,D0051382,2025-03-11,Lost parcel,Resolved,VALID
INC011548,D0051385,2025-03-24,Vehicle breakdown,Escalated,VALID
INC011549,D0051388,2025-03-18,Damaged parcel,Resolved,VALID
INC011550,D0051389,2025-03-29,Damaged parcel,Resolved,VALID
INC011551,D0051402,2025-04-30,Customer complaint,Resolved,VALID
INC011552,D0051410,2025-04-08,Damaged parcel,Resolved,VALID
INC011553,D0051412,2025-04-22,Late delivery,Resolved,VALID
INC011554,D0051416,2025-04-13,Damaged parcel,Resolved,VALID
INC011555,D0051425,2025-04-04,Vehicle breakdown,Pending,VALID
INC011556,D0051428,2025-04-06,Vehicle breakdown,Resolved,VALID
INC011557,D0051430,2025-04-25,Customer complaint,Pending,VALID
INC011558,D0051432,2025-04-16,Lost parcel,Resolved,VALID
INC011559,D0051433,2025-04-11,Customer complaint,Resolved,VALID
INC011560,D0051435,2025-04-22,Late delivery,Resolved,VALID
INC011561,D0051439,2025-04-03,Late delivery,Resolved,VALID
INC011562,D0051442,2025-04-23,Lost parcel,Resolved,VALID
INC011563,D0051447,2025-05-20,Customer complaint,Escalated,VALID
INC011564,D0051449,2025-05-01,Wrong address,Resolved,VALID
INC011565,D0051457,2025-05-10,Late delivery,Resolved,VALID
INC011566,D0051462,2025-05-01,Wrong address,Resolved,VALID
INC011567,D0051465,2025-05-08,Vehicle breakdown,Resolved,VALID
INC011568,D0051467,2025-05-13,Customer complaint,Resolved,VALID
INC011569,D0051475,2025-05-08,Customer complaint,Resolved,VALID
INC011570,D0051476,2025-05-07,Damaged parcel,Resolved,VALID
INC011571,D0051479,2025-05-06,Late delivery,Escalated,VALID
INC011572,D0051487,2025-05-15,Customer complaint,Resolved,VALID
INC011573,D0051490,2025-05-20,Vehicle breakdown,Resolved,VALID
INC011574,D0051496,2025-05-30,Late delivery,Resolved,VALID
INC011575,D0051498,2025-05-24,Damaged parcel,Resolved,VALID
INC011576,D0051502,2025-06-22,Wrong address,Resolved,VALID
INC011577,D0051507,2025-06-17,Customer complaint,Escalated,VALID
INC011578,D0051510,2025-06-24,Wrong address,Escalated,VALID
INC011579,D0051523,2025-06-03,Late delivery,Resolved,VALID
INC011580,D0051534,2025-06-06,Damaged parcel,Resolved,VALID
INC011581,D0051541,2025-06-05,Vehicle breakdown,Resolved,VALID
INC011582,D0051549,2024-10-24,Damaged parcel,Resolved,VALID
INC011583,D0051552,2024-10-29,Damaged parcel,Pending,VALID
INC011584,D0051554,2024-10-10,Wrong address,Pending,VALID
INC011585,D0051560,2024-10-20,Lost parcel,Escalated,VALID
INC011586,D0051567,2024-10-02,Customer complaint,Resolved,VALID
INC011587,D0051569,2024-10-27,Late delivery,Resolved,VALID
INC011588,D0051574,2024-10-14,Wrong address,Resolved,VALID
INC011589,D0051576,2024-10-27,Wrong address,Resolved,VALID
INC011590,D0051580,2024-10-21,Customer complaint,Resolved,VALID
INC011591,D0051589,2024-10-01,Customer complaint,Resolved,VALID
INC011592,D0051590,2024-10-19,Late delivery,Resolved,VALID
INC011593,D0051593,2024-10-26,Late delivery,Resolved,VALID
INC011594,D0051600,2024-10-19,Wrong address,Resolved,VALID
INC011595,D0051601,2024-10-23,Customer complaint,Resolved,VALID
INC011596,D0051602,2024-10-04,Vehicle breakdown,Resolved,VALID
INC011597,D0051605,2024-10-07,Late delivery,Resolved,VALID
INC011598,D0051606,2024-10-05,Damaged parcel,Resolved,VALID
INC011599,D0051608,2024-10-26,Wrong address,Resolved,VALID
INC011600,D0051611,2024-10-12,Lost parcel,Resolved,VALID
INC011601,D0051613,2024-10-22,Damaged parcel,Resolved,VALID
INC011602,D0051615,2024-10-19,Wrong address,Resolved,VALID
INC011603,D0051617,2024-10-27,Late delivery,Resolved,VALID
INC011604,D0051620,2024-10-04,Vehicle breakdown,Pending,VALID
INC011605,D0051626,2024-10-18,Vehicle breakdown,Resolved,VALID
INC011606,D0051637,2024-10-02,Late delivery,Resolved,VALID
INC011607,D0051643,2024-10-30,Damaged parcel,Pending,VALID
INC011608,D0051650,2024-10-03,Wrong address,Resolved,VALID
INC011609,D0051653,2024-10-26,Customer complaint,Resolved,VALID
INC011610,D0051654,2024-10-16,Damaged parcel,Resolved,VALID
INC011611,D0051666,2024-10-23,Customer complaint,Resolved,VALID
INC011612,D0051683,2024-10-23,Customer complaint,Resolved,VALID
INC011613,D0051687,2024-10-22,Wrong address,Escalated,VALID
INC011614,D0051695,2024-10-23,Damaged parcel,Pending,VALID
INC011615,D0051703,2024-10-16,Late delivery,Resolved,VALID
INC011616,D0051706,2024-10-19,Vehicle breakdown,Pending,VALID
INC011617,D0051713,2024-10-29,Customer complaint,Pending,VALID
INC011618,D0051723,2024-10-11,Vehicle breakdown,Resolved,VALID
INC011619,D0051727,2024-10-02,Wrong address,Resolved,VALID
INC011620,D0051736,2024-10-15,Late delivery,Pending,VALID
INC011621,D0051745,2024-10-13,Wrong address,Resolved,VALID
INC011622,D0051753,2024-11-26,Wrong address,Escalated,VALID
INC011623,D0051757,2024-11-23,Late delivery,Resolved,VALID
INC011624,D0051769,2024-11-27,Vehicle breakdown,Escalated,VALID
INC011625,D0051771,2024-11-03,Vehicle breakdown,Resolved,VALID
INC011626,D0051779,2024-11-16,Late delivery,Resolved,VALID
INC011627,D0051781,2024-11-23,Customer complaint,Resolved,VALID
INC011628,D0051785,2024-11-10,Wrong address,Resolved,VALID
INC011629,D0051790,2024-11-10,Customer complaint,Resolved,VALID
INC011630,D0051796,2024-11-16,Customer complaint,Resolved,VALID
INC011631,D0051801,2024-11-28,Customer complaint,Resolved,VALID
INC011632,D0051806,2024-11-19,Damaged parcel,Pending,VALID
INC011633,D0051811,2024-11-15,Damaged parcel,Resolved,VALID
INC011634,D0051815,2024-11-12,Vehicle breakdown,Resolved,VALID
INC011635,D0051818,2024-11-12,Vehicle breakdown,Resolved,VALID
INC011636,D0051820,2024-11-18,Damaged parcel,Resolved,VALID
INC011637,D0051821,2024-11-18,Customer complaint,Resolved,VALID
INC011638,D0051846,2024-11-16,Late delivery,Resolved,VALID
INC011639,D0051848,2024-11-24,Customer complaint,Pending,VALID
INC011640,D0051853,2024-11-07,Late delivery,Resolved,VALID
INC011641,D0051868,2024-11-11,Customer complaint,Resolved,VALID
INC011642,D0051881,2024-11-23,Customer complaint,Escalated,VALID
INC011643,D0051883,2024-11-23,Late delivery,Resolved,VALID
INC011644,D0051891,2024-11-22,Wrong address,Escalated,VALID
INC011645,D0051892,2024-11-29,Vehicle breakdown,Resolved,VALID
INC011646,D0051897,2024-11-08,Damaged parcel,Escalated,VALID
INC011647,D0051898,2024-11-15,Customer complaint,Resolved,VALID
INC011648,D0051899,2024-11-03,Customer complaint,Pending,VALID
INC011649,D0051901,2024-11-07,Damaged parcel,Resolved,VALID
INC011650,D0051905,2024-11-27,Late delivery,Resolved,VALID
INC011651,D0051907,2024-11-04,Wrong address,Pending,VALID
INC011652,D0051912,2024-11-12,Customer complaint,Resolved,VALID
INC011653,D0051913,2024-11-05,Vehicle breakdown,Resolved,VALID
INC011654,D0051916,2024-11-04,Wrong address,Resolved,VALID
INC011655,D0051920,2024-11-06,Late delivery,Resolved,VALID
INC011656,D0051923,2024-11-22,Damaged parcel,Escalated,VALID
INC011657,D0051926,2024-11-17,Wrong address,Resolved,VALID
INC011658,D0051934,2024-11-12,Late delivery,Resolved,VALID
INC011659,D0051944,2024-12-15,Vehicle breakdown,Resolved,VALID
INC011660,D0051947,2024-12-02,Customer complaint,Resolved,VALID
INC011661,D0051952,2024-12-01,Customer complaint,Resolved,VALID
INC011662,D0051955,2024-12-09,Customer complaint,Resolved,VALID
INC011663,D0051956,2024-12-23,Damaged parcel,Resolved,VALID
INC011664,D0051958,2024-12-21,Lost parcel,Resolved,VALID
INC011665,D0051965,2024-12-06,Vehicle breakdown,Escalated,VALID
INC011666,D0051968,2024-12-09,Damaged parcel,Resolved,VALID
INC011667,D0051969,2024-12-13,Damaged parcel,Resolved,VALID
INC011668,D0051971,2024-12-31,Customer complaint,Resolved,VALID
INC011669,D0051983,2024-12-23,Wrong address,Resolved,VALID
INC011670,D0051985,2024-12-08,Customer complaint,Resolved,VALID
INC011671,D0051989,2024-12-25,Damaged parcel,Resolved,VALID
INC011672,D0052002,2024-12-07,Customer complaint,Escalated,VALID
INC011673,D0052004,2024-12-31,Lost parcel,Resolved,VALID
INC011674,D0052008,2024-12-22,Wrong address,Pending,VALID
INC011675,D0052009,2024-12-02,Lost parcel,Pending,VALID
INC011676,D0052013,2024-12-24,Customer complaint,Resolved,VALID
INC011677,D0052016,2024-12-19,Vehicle breakdown,Resolved,VALID
INC011678,D0052022,2024-12-27,Vehicle breakdown,Pending,VALID
INC011679,D0052026,2024-12-25,Lost parcel,Resolved,VALID
INC011680,D0052027,2024-12-13,Late delivery,Resolved,VALID
INC011681,D0052029,2024-12-10,Late delivery,Resolved,VALID
